,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Player-additional,Season
113,92,Antonio Davis,C,32,TOR,78,2729,16.5,0.508,0.001,0.488,11.0,21.7,16.2,6.2,0.4,3.9,11.4,19.5,,4.2,3.1,7.2,0.127,,-0.3,-0.8,-1.1,0.6,davisan01,2000-01
114,93,Baron Davis,PG,21,CHH,82,3192,16.6,0.512,0.286,0.352,4.6,9.9,7.3,32.5,2.9,0.8,17.0,19.2,,4.2,4.7,8.9,0.134,,1.0,1.4,2.4,3.6,davisba01,2000-01
115,94,Dale Davis,C,31,POR,81,2162,15.1,0.524,0.008,0.312,13.3,19.9,16.7,7.4,1.1,2.6,10.8,13.4,,3.8,2.8,6.6,0.147,,0.3,-0.1,0.2,1.2,davisda01,2000-01
116,95,Emanual Davis,SG,32,SEA,62,1290,11.8,0.527,0.399,0.173,2.5,11.2,6.9,16.1,2.6,0.7,18.4,14.7,,0.9,0.9,1.8,0.067,,-1.0,0.7,-0.4,0.5,davisem01,2000-01
117,96,Hubert Davis,PG,30,TOT,66,1692,10.0,0.569,0.395,0.143,1.9,7.3,4.6,10.3,1.1,0.0,15.0,14.5,,1.6,0.6,2.2,0.062,,-0.6,-1.1,-1.7,0.1,davishu01,2000-01
118,96,Hubert Davis,PG,30,DAL,51,1261,9.1,0.559,0.424,0.131,1.6,7.9,4.8,7.2,1.2,0.1,14.4,14.0,,0.8,0.7,1.5,0.058,,-1.1,-0.6,-1.7,0.1,davishu01,2000-01
119,96,Hubert Davis,PG,30,WAS,15,431,12.8,0.597,0.319,0.176,2.7,5.5,4.1,19.4,0.7,0.0,16.3,15.8,,0.8,-0.1,0.7,0.075,,0.8,-2.6,-1.8,0.0,davishu01,2000-01
120,97,Ricky Davis,SG,21,MIA,7,70,18.9,0.492,0.034,0.276,1.7,10.2,5.9,31.0,3.9,2.2,13.3,26.0,,0.1,0.1,0.2,0.139,,-0.2,3.3,3.0,0.1,davisri01,2000-01
121,98,Terry Davis,PF,33,DEN,19,228,6.7,0.476,0.0,0.88,11.3,14.0,12.6,4.4,0.2,0.3,12.6,7.8,,0.2,0.0,0.2,0.051,,-3.7,-1.8,-5.6,-0.2,daviste01,2000-01
122,99,Todd Day,SG,31,MIN,31,345,10.1,0.515,0.585,0.195,3.3,9.0,6.1,12.2,1.5,1.4,15.8,19.9,,0.1,0.2,0.3,0.048,,-1.3,-0.9,-2.1,0.0,dayto01,2000-01
123,100,Andrew DeClercq,C,27,ORL,67,903,12.8,0.57,0.0,0.425,10.9,18.3,14.5,5.6,2.3,2.7,18.2,13.7,,1.0,1.4,2.5,0.132,,-3.4,1.2,-2.2,0.0,declean01,2000-01
124,101,Vinny Del Negro,PG,34,TOT,65,922,11.3,0.501,0.056,0.188,1.4,8.8,4.9,21.7,1.5,0.2,11.8,13.6,,1.0,0.6,1.6,0.085,,-2.2,0.4,-1.8,0.0,delnevi01,2000-01
125,101,Vinny Del Negro,PG,34,GSW,29,396,6.9,0.397,0.1,0.178,1.0,7.9,4.2,23.5,0.8,0.0,13.4,11.9,,0.0,-0.1,0.0,-0.005,,-4.3,-1.4,-5.8,-0.4,delnevi01,2000-01
126,101,Vinny Del Negro,PG,34,PHO,36,526,14.7,0.566,0.028,0.194,1.7,9.4,5.5,20.3,2.0,0.4,10.8,14.9,,1.0,0.7,1.7,0.153,,-0.7,1.8,1.2,0.4,delnevi01,2000-01
127,102,Tony Delk,SG,27,PHO,82,2288,13.4,0.49,0.182,0.255,3.7,9.3,6.5,12.1,1.7,0.5,9.0,22.0,,1.7,2.9,4.6,0.096,,-0.7,0.1,-0.6,0.8,delkto01,2000-01
128,103,Derrick Dial,SG,25,SAS,33,207,14.3,0.466,0.12,0.253,6.9,13.5,10.4,18.3,1.0,2.0,11.5,23.7,,0.1,0.3,0.4,0.091,,-1.5,0.0,-1.5,0.0,dialde01,2000-01
129,104,Michael Dickerson,SG,25,VAN,70,2618,12.4,0.501,0.225,0.265,3.1,6.9,5.0,15.8,1.2,0.7,12.5,22.7,,1.2,0.7,1.8,0.034,,-0.7,-1.5,-2.2,-0.2,dickemi01,2000-01
130,105,Vlade Divac*,C,32,SAC,81,2420,17.7,0.536,0.019,0.464,9.5,20.2,15.0,15.2,1.8,2.6,17.4,20.1,,3.1,4.3,7.4,0.147,,0.3,1.6,1.9,2.4,divacvl01,2000-01
131,106,Michael Doleac,C,23,ORL,77,1398,9.9,0.443,0.006,0.112,5.4,16.5,10.8,7.8,1.4,2.2,9.6,19.4,,-0.2,1.7,1.5,0.05,,-4.4,0.1,-4.3,-0.8,doleami01,2000-01
132,107,Keyon Dooling,PG,20,LAC,76,1237,12.6,0.509,0.221,0.494,0.8,7.3,4.1,23.7,1.8,0.6,17.6,20.0,,0.8,0.7,1.4,0.056,,-1.5,-0.9,-2.5,-0.2,doolike01,2000-01
133,108,Sherman Douglas,PG,34,NJN,59,1094,9.9,0.478,0.132,0.38,2.1,5.7,3.9,22.2,1.7,0.3,18.3,17.9,,-0.1,0.3,0.2,0.007,,-2.5,-1.4,-3.9,-0.5,douglsh01,2000-01
134,109,Bryce Drew,PG,26,CHI,48,1305,7.9,0.45,0.321,0.058,1.1,5.4,3.1,24.0,1.3,0.2,16.9,14.4,,-0.3,-0.1,-0.4,-0.015,,-2.9,-2.1,-4.9,-1.0,drewbr01,2000-01
135,110,Chris Dudley,C,35,PHO,53,613,7.2,0.405,0.0,0.493,11.6,22.4,16.9,4.2,1.2,3.4,22.6,8.4,,-0.2,1.2,1.0,0.079,,-5.4,1.2,-4.2,-0.3,dudlech02,2000-01
136,111,Tim Duncan*,PF,24,SAS,82,3174,23.8,0.536,0.019,0.471,9.7,25.1,17.8,15.3,1.2,4.2,12.5,28.7,,6.2,7.1,13.2,0.2,,2.9,1.8,4.7,5.4,duncati01,2000-01
137,112,Tyus Edney,PG,27,IND,24,263,16.6,0.49,0.066,0.429,2.2,7.9,5.2,35.7,3.5,0.0,18.8,23.6,,0.2,0.3,0.5,0.088,,-0.7,0.1,-0.6,0.1,edneyty01,2000-01
138,113,Kevin Edwards,SG,35,VAN,46,634,8.3,0.414,0.112,0.312,4.2,10.6,7.4,12.9,2.4,0.9,16.1,16.6,,-0.6,0.5,-0.1,-0.011,,-3.7,0.5,-3.2,-0.2,edwarke01,2000-01
139,114,Howard Eisley,SG,28,DAL,82,2426,11.7,0.507,0.399,0.187,1.1,7.8,4.5,18.2,2.1,0.4,12.3,15.6,,2.4,2.0,4.4,0.087,,-0.5,0.6,0.0,1.2,eisleho01,2000-01
140,115,Obinna Ekezie,PF,25,TOT,33,281,12.4,0.484,0.0,0.654,12.7,19.9,16.2,5.3,0.9,1.3,11.8,18.8,,0.3,0.1,0.4,0.072,,-2.5,-1.7,-4.2,-0.2,ekeziob01,2000-01
141,115,Obinna Ekezie,PF,25,WAS,29,273,13.3,0.503,0.0,0.688,13.0,19.7,16.3,5.5,0.9,1.3,12.2,18.7,,0.4,0.1,0.5,0.088,,-1.9,-1.6,-3.5,-0.1,ekeziob01,2000-01
142,115,Obinna Ekezie,PF,25,DAL,4,8,-20.0,0.0,0.0,0.0,0.0,27.2,14.0,0.0,0.0,0.0,0.0,22.7,,-0.1,0.0,-0.1,-0.49,,-20.7,-6.9,-27.6,0.0,ekeziob01,2000-01
143,116,Khalid El-Amin,PG,21,CHI,50,936,12.2,0.458,0.27,0.232,2.6,7.9,5.1,27.5,2.8,0.2,13.6,19.7,,0.2,0.4,0.6,0.03,,-1.7,-0.7,-2.4,-0.1,elamikh01,2000-01
144,117,Mario Elie,SG,37,PHO,68,1506,9.3,0.541,0.407,0.28,2.8,9.0,5.8,12.9,2.0,0.6,17.8,10.0,,1.1,2.0,3.1,0.097,,-2.2,2.0,-0.2,0.7,eliema01,2000-01
145,118,Sean Elliott,SF,32,SAS,52,1229,12.4,0.544,0.381,0.248,1.6,13.4,7.8,10.8,1.0,1.4,11.9,16.3,,1.3,1.7,3.0,0.118,,0.6,1.1,1.7,1.2,elliose01,2000-01
146,119,LaPhonso Ellis,PF,30,MIN,82,1948,16.0,0.524,0.034,0.333,11.6,17.5,14.5,7.5,1.8,2.7,12.8,19.6,,2.9,2.3,5.2,0.127,,-0.9,-0.3,-1.2,0.4,ellisla01,2000-01
147,120,Pervis Ellison,C,33,SEA,9,40,2.4,0.381,0.0,0.286,5.8,28.6,17.2,10.5,0.0,3.6,27.6,12.3,,-0.1,0.0,0.0,-0.013,,-9.0,1.5,-7.5,-0.1,ellispe01,2000-01
148,121,Evan Eschmeyer,C,25,NJN,74,1331,10.8,0.512,0.0,0.51,11.3,20.5,15.8,4.7,1.6,3.3,17.8,10.1,,1.1,1.5,2.5,0.091,,-3.0,0.4,-2.6,-0.2,eschmev01,2000-01
149,122,Patrick Ewing*,C,38,SEA,79,2107,12.9,0.478,0.003,0.367,6.8,25.0,15.9,7.0,1.3,3.1,16.0,20.3,,-0.5,2.5,2.0,0.046,,-2.9,-0.2,-3.2,-0.6,ewingpa01,2000-01
150,123,Jamie Feick,C,26,NJN,6,149,10.2,0.389,0.0,0.522,9.0,34.9,21.6,5.2,2.8,1.5,19.8,10.7,,-0.1,0.3,0.2,0.05,,-2.3,0.5,-1.8,0.0,feickja01,2000-01
151,124,Danny Ferry,SF,34,SAS,80,1688,10.1,0.577,0.416,0.08,3.9,10.7,7.5,6.8,0.9,0.9,11.4,12.2,,2.1,2.0,4.1,0.117,,-0.6,0.6,0.0,0.8,ferryda01,2000-01
152,125,Michael Finley,SF,27,DAL,82,3443,18.2,0.521,0.169,0.209,3.6,10.0,6.9,18.3,1.8,0.7,10.1,24.9,,5.6,2.9,8.5,0.119,,2.4,-0.5,1.9,3.4,finlemi01,2000-01
153,126,Derek Fisher,PG,26,LAL,20,709,14.0,0.534,0.337,0.332,0.8,8.5,4.7,18.3,2.9,0.2,11.9,15.4,,1.2,0.5,1.8,0.119,,-0.6,0.8,0.2,0.4,fishede01,2000-01
154,127,Marcus Fizer,PF,22,CHI,72,1580,11.0,0.476,0.06,0.249,5.5,18.5,11.8,9.4,1.0,0.9,14.7,24.7,,-1.3,0.6,-0.7,-0.022,,-3.3,-2.8,-6.1,-1.6,fizerma01,2000-01
155,128,Danny Fortson,PF,24,GSW,6,203,24.4,0.678,0.0,1.08,14.0,39.3,25.6,4.1,0.5,0.0,11.9,17.4,,0.9,0.2,1.1,0.258,,4.4,-1.4,3.0,0.2,fortsda01,2000-01
156,129,Greg Foster,C,32,LAL,62,451,9.5,0.449,0.068,0.105,7.3,20.6,14.0,10.8,1.0,1.9,15.2,16.3,,0.0,0.4,0.4,0.044,,-4.1,-0.2,-4.4,-0.3,fostegr01,2000-01
157,130,Jeff Foster,C,24,IND,71,1152,12.5,0.492,0.033,0.427,14.6,23.4,19.1,4.6,1.8,1.7,17.0,12.4,,0.8,1.9,2.7,0.113,,-1.9,-0.2,-2.1,0.0,fosteje01,2000-01
158,131,Rick Fox,SF,31,LAL,82,2291,13.8,0.562,0.464,0.189,4.0,11.9,8.0,17.4,1.6,0.9,16.3,16.3,,3.7,1.4,5.1,0.107,,0.8,-0.3,0.5,1.4,foxri01,2000-01
159,132,Adonal Foyle,C,25,GSW,58,1457,12.4,0.422,0.0,0.181,10.5,19.7,14.7,5.2,1.1,7.6,16.3,14.0,,-0.8,1.5,0.7,0.022,,-3.6,0.8,-2.8,-0.3,foylead01,2000-01
160,133,Steve Francis,PG,23,HOU,80,3194,21.6,0.563,0.276,0.359,7.1,12.8,10.0,28.4,2.3,0.7,15.8,24.2,,9.2,3.0,12.2,0.184,,4.5,0.5,5.0,5.7,francst01,2000-01
161,134,Todd Fuller,C,26,MIA,10,77,9.3,0.363,0.0,0.229,10.8,17.0,13.9,2.4,2.1,2.0,7.2,26.1,,-0.1,0.1,0.0,-0.002,,-5.9,-1.9,-7.8,-0.1,fulleto02,2000-01
162,135,Lawrence Funderburke,PF,30,SAC,59,698,16.1,0.522,0.0,0.318,11.7,18.3,15.1,4.0,0.7,1.2,10.4,19.5,,1.0,0.9,1.9,0.129,,0.0,-1.7,-1.8,0.0,fundela01,2000-01
163,136,Rubén Garcés,PF,27,TOT,13,73,9.7,0.313,0.0,0.364,23.7,20.6,22.2,10.5,2.1,2.0,16.4,18.4,,-0.1,0.1,0.0,0.009,,-4.1,-0.8,-4.9,-0.1,garceru01,2000-01
164,136,Rubén Garcés,PF,27,PHO,10,62,10.5,0.432,0.0,0.533,21.5,18.6,20.1,10.2,1.7,1.2,21.3,16.9,,0.0,0.1,0.1,0.066,,-4.1,-0.4,-4.5,0.0,garceru01,2000-01
165,136,Rubén Garcés,PF,27,GSW,3,11,5.2,0.0,0.0,0.0,35.6,31.5,33.7,12.2,4.6,6.4,0.0,26.9,,-0.1,0.0,-0.1,-0.315,,-4.2,-3.5,-7.6,0.0,garceru01,2000-01
166,137,Chris Garner,PG,25,GSW,8,149,1.0,0.24,0.189,0.162,1.3,7.8,4.3,17.4,2.4,0.5,18.5,13.8,,-0.4,0.0,-0.4,-0.123,,-9.8,-2.1,-12.0,-0.4,garnech01,2000-01
167,138,Kevin Garnett*,PF,24,MIN,81,3202,23.9,0.531,0.045,0.317,7.7,25.3,16.4,21.8,1.8,3.2,12.0,27.0,,7.0,4.8,11.8,0.176,,4.5,1.4,6.0,6.4,garneke01,2000-01
168,139,Dean Garrett,C,34,MIN,70,831,12.5,0.511,0.0,0.25,8.8,21.1,14.9,4.1,1.6,4.2,12.6,10.8,,0.7,1.2,1.9,0.109,,-1.6,1.0,-0.6,0.3,garrede01,2000-01
169,140,Pat Garrity,SF,24,ORL,76,1579,10.1,0.507,0.389,0.17,3.5,11.4,7.4,5.3,1.3,0.7,9.9,19.2,,1.2,1.3,2.5,0.076,,-2.0,-1.0,-3.0,-0.4,garripa01,2000-01
170,141,Chris Gatling,PF,33,CLE,74,1670,15.6,0.505,0.126,0.311,6.9,20.2,13.6,6.9,1.6,1.2,12.5,25.8,,0.8,1.6,2.4,0.068,,-0.7,-1.2,-1.9,0.0,gatlich01,2000-01
171,142,Matt Geiger,C,31,PHI,35,542,11.5,0.43,0.009,0.241,10.6,18.2,14.5,4.5,1.2,1.1,9.2,22.8,,-0.1,0.8,0.7,0.065,,-3.2,-1.0,-4.2,-0.3,geigema01,2000-01
172,143,Devean George,SF,23,LAL,59,593,6.2,0.394,0.329,0.266,6.7,14.1,10.5,4.8,1.3,1.8,12.8,20.0,,-0.7,0.4,-0.3,-0.023,,-5.6,-2.0,-7.6,-0.8,georgde01,2000-01
173,144,Eddie Gill,PG,22,NJN,8,152,8.9,0.451,0.22,0.122,0.0,7.0,3.4,26.3,1.4,0.5,18.8,15.9,,-0.1,0.0,0.0,-0.01,,-2.8,-1.9,-4.7,-0.1,gilled01,2000-01
174,145,Kendall Gill,SG,32,NJN,31,892,10.1,0.39,0.043,0.279,4.0,13.1,8.4,16.7,2.8,0.6,11.7,20.9,,-1.1,0.8,-0.4,-0.021,,-3.0,0.3,-2.7,-0.2,gillke01,2000-01
175,146,Dion Glover,SG,22,ATL,57,929,12.3,0.461,0.137,0.205,4.7,11.1,7.9,12.9,2.8,0.8,12.8,20.2,,-0.1,0.9,0.8,0.04,,-2.3,0.4,-1.9,0.0,glovedi01,2000-01
176,147,Anthony Goldwire,PG,29,DEN,20,201,12.6,0.469,0.425,0.213,0.5,6.0,3.2,28.0,2.3,0.0,14.6,22.7,,0.0,0.1,0.1,0.023,,-0.9,-1.3,-2.2,0.0,goldwan01,2000-01
177,148,Steve Goodrich,PF,24,CHI,12,133,4.1,0.451,0.167,0.389,6.0,13.0,9.4,7.1,0.8,0.6,27.5,10.2,,-0.1,0.0,-0.1,-0.038,,-4.9,-2.6,-7.5,-0.2,goodrst01,2000-01
178,149,Brian Grant,C,28,MIA,82,2771,17.5,0.536,0.001,0.35,9.3,21.5,15.4,7.2,1.2,2.0,12.7,23.4,,3.7,5.0,8.7,0.151,,-0.3,0.2,-0.1,1.3,grantbr01,2000-01
179,150,Gary Grant,PG,35,POR,4,17,22.8,0.714,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,19.1,,0.1,0.0,0.1,0.209,,2.8,0.2,3.0,0.0,grantga01,2000-01
180,151,Horace Grant,PF,35,LAL,77,2390,14.3,0.511,0.005,0.297,10.5,15.2,12.9,7.5,1.1,1.8,6.9,12.9,,4.8,1.7,6.5,0.13,,0.6,-0.6,0.0,1.2,grantho01,2000-01
181,152,A.C. Green,PF,37,MIA,82,1411,11.2,0.492,0.019,0.343,9.0,17.3,13.2,4.8,1.2,0.4,10.8,14.4,,1.1,2.1,3.2,0.11,,-2.2,0.0,-2.2,-0.1,greenac01,2000-01
182,153,Adrian Griffin,SF,26,BOS,44,377,10.5,0.432,0.268,0.247,8.0,19.4,13.5,11.7,2.5,1.0,14.3,15.1,,0.0,0.5,0.4,0.056,,-2.5,0.1,-2.4,0.0,griffad01,2000-01
183,154,Tom Gugliotta,PF,31,PHO,57,1159,11.1,0.437,0.032,0.203,7.3,17.8,12.5,7.7,2.1,1.3,11.0,17.9,,-0.3,2.0,1.8,0.073,,-3.1,1.0,-2.1,0.0,guglito01,2000-01
184,155,A.J. Guyton,PG,22,CHI,33,630,10.3,0.495,0.359,0.094,1.8,5.1,3.4,18.1,0.8,0.6,10.7,16.5,,0.4,-0.1,0.3,0.02,,-0.8,-3.2,-4.0,-0.3,guytoaj01,2000-01
185,156,Darvin Ham,SF,27,MIL,29,540,10.1,0.537,0.038,0.613,11.8,13.6,12.7,6.5,1.6,2.9,24.5,11.3,,0.4,0.5,0.9,0.079,,-2.7,0.2,-2.5,-0.1,hamda01,2000-01
186,157,Richard Hamilton,SF,22,WAS,78,2519,15.7,0.508,0.117,0.255,3.4,7.7,5.5,17.7,1.5,0.3,12.6,28.1,,2.3,0.1,2.4,0.046,,0.4,-2.6,-2.2,-0.1,hamilri01,2000-01
187,158,Zendon Hamilton,C,25,LAC,3,19,5.7,0.359,0.0,0.889,18.6,29.3,24.1,0.0,0.0,0.0,13.8,35.3,,-0.1,0.0,0.0,-0.119,,-8.9,-6.1,-15.0,-0.1,hamilze01,2000-01
188,159,Tom Hammonds,PF,33,MIN,7,30,-4.9,0.322,0.0,0.2,7.5,7.7,7.6,4.8,0.0,0.0,21.6,20.9,,-0.1,0.0,-0.1,-0.187,,-12.8,-4.7,-17.5,-0.1,hammoto01,2000-01
189,160,Anfernee Hardaway,SG,29,PHO,4,112,16.6,0.477,0.222,0.306,5.0,13.4,9.1,22.0,2.8,0.6,6.8,17.5,,0.2,0.2,0.4,0.155,,0.7,2.4,3.0,0.1,hardaan01,2000-01
190,161,Tim Hardaway*,PG,34,MIA,77,2613,16.7,0.513,0.496,0.174,1.2,8.1,4.6,35.5,1.9,0.2,14.4,24.3,,3.1,3.3,6.4,0.118,,2.8,-0.4,2.4,2.9,hardati01,2000-01
191,162,Ron Harper,PG,37,LAL,47,1139,12.5,0.525,0.266,0.177,4.6,11.8,8.2,14.8,1.8,1.5,17.5,13.9,,1.0,0.8,1.8,0.077,,-0.2,0.4,0.2,0.6,harpero01,2000-01
192,163,Matt Harpring,SG,24,CLE,56,1615,13.3,0.522,0.099,0.315,6.5,10.9,8.7,10.9,1.4,0.8,13.1,19.2,,1.8,0.8,2.6,0.077,,-0.4,-1.0,-1.3,0.3,harprma01,2000-01
193,164,Al Harrington,PF,20,IND,78,1892,10.2,0.479,0.013,0.289,7.4,15.2,11.4,11.8,1.8,0.7,19.5,18.8,,-1.0,2.2,1.2,0.031,,-3.3,-0.1,-3.4,-0.7,harrial01,2000-01
194,165,Othella Harrington,C,27,TOT,74,1815,12.0,0.549,0.006,0.442,9.0,15.7,12.4,5.3,1.0,1.8,19.3,19.2,,0.8,1.7,2.5,0.067,,-2.9,-0.4,-3.3,-0.6,harriot01,2000-01
195,165,Othella Harrington,C,27,VAN,44,1267,11.7,0.529,0.008,0.399,9.3,16.8,13.1,4.9,0.8,1.4,18.6,20.1,,0.1,0.8,0.9,0.035,,-2.7,-1.3,-4.0,-0.6,harriot01,2000-01
196,165,Othella Harrington,C,27,NYK,30,548,12.9,0.609,0.0,0.579,8.4,13.3,10.9,6.4,1.5,2.8,21.3,17.2,,0.7,0.9,1.6,0.14,,-3.3,1.7,-1.6,0.1,harriot01,2000-01
197,166,Lucious Harris,SG,30,NJN,73,2071,12.9,0.498,0.212,0.223,3.8,12.4,8.0,11.3,1.9,0.6,8.5,16.4,,2.0,1.2,3.1,0.073,,-0.2,-0.4,-0.7,0.7,harrilu01,2000-01
198,167,Jason Hart,PG,22,MIL,1,10,1.7,1.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,66.7,13.6,,0.0,0.0,0.0,-0.159,,-5.7,-4.4,-10.2,0.0,hartja01,2000-01
199,168,Antonio Harvey,PF,30,POR,12,72,17.0,0.506,0.0,0.214,8.6,14.4,11.6,9.6,0.7,6.2,8.9,21.7,,0.1,0.1,0.2,0.135,,-1.2,0.0,-1.2,0.0,harvean01,2000-01
200,169,Donnell Harvey,PF,20,DAL,18,65,9.8,0.523,0.0,1.143,10.6,23.4,17.2,4.7,2.4,1.1,25.0,19.6,,-0.1,0.1,0.1,0.039,,-6.6,0.1,-6.5,-0.1,harvedo01,2000-01
201,170,Hersey Hawkins,SG,34,CHH,59,681,14.3,0.555,0.336,0.46,2.9,10.5,6.7,17.0,2.6,1.0,10.3,12.4,,1.4,1.0,2.3,0.165,,0.2,2.6,2.8,0.8,hawkihe01,2000-01
202,171,Michael Hawkins,PG,28,CLE,10,76,3.7,0.444,0.444,0.0,3.1,4.6,3.8,24.8,1.4,0.0,40.0,8.9,,0.0,0.0,0.0,-0.022,,-4.7,-0.6,-5.3,-0.1,hawkimi01,2000-01
203,172,Alan Henderson,PF,28,ATL,73,1810,14.0,0.487,0.001,0.404,11.0,14.0,12.5,4.9,1.5,1.1,13.8,22.6,,0.5,1.4,1.9,0.05,,-1.2,-1.9,-3.0,-0.5,hendeal01,2000-01
204,173,Cedric Henderson,SF,25,CLE,55,961,6.2,0.416,0.031,0.176,2.3,8.5,5.4,13.2,1.6,1.7,18.2,16.2,,-1.3,0.5,-0.7,-0.037,,-4.5,-0.3,-4.8,-0.7,hendece02,2000-01
205,174,Chris Herren,PG,25,BOS,25,408,6.1,0.41,0.573,0.125,1.1,5.1,3.0,21.9,1.8,0.0,16.5,13.5,,-0.2,0.2,0.0,0.001,,-4.0,-1.2,-5.2,-0.3,herrech01,2000-01
206,175,Grant Hill*,SF,28,ORL,4,133,18.1,0.505,0.023,0.605,6.5,14.5,10.4,30.7,1.9,1.1,16.8,21.8,,0.2,0.2,0.3,0.126,,3.3,2.0,5.2,0.2,hillgr01,2000-01
207,176,Tyrone Hill,PF,32,PHI,76,2363,12.4,0.515,0.002,0.465,11.7,21.0,16.4,3.3,0.8,0.8,15.2,16.0,,2.0,3.5,5.5,0.111,,-1.7,-0.8,-2.4,-0.3,hillty01,2000-01
208,177,Fred Hoiberg,SG,28,CHI,74,2247,15.3,0.597,0.505,0.317,1.1,15.8,8.1,19.9,2.3,0.4,11.6,13.2,,4.6,1.3,5.9,0.126,,0.8,0.4,1.2,1.8,hoibefr01,2000-01
209,178,Robert Horry,PF,30,LAL,79,1587,11.0,0.489,0.411,0.218,6.7,14.3,10.5,11.7,1.8,2.4,15.9,14.0,,1.1,1.5,2.6,0.078,,-1.0,0.6,-0.4,0.7,horryro01,2000-01
210,179,Eddie House,PG,22,MIA,50,550,11.6,0.478,0.223,0.142,1.1,8.0,4.5,19.4,1.3,0.0,11.8,26.2,,-0.2,0.6,0.4,0.035,,-2.4,-0.9,-3.3,-0.2,houseed01,2000-01
211,180,Allan Houston,SG,29,NYK,78,2858,16.1,0.543,0.209,0.254,0.9,10.8,6.0,12.0,1.0,0.3,10.7,25.7,,4.1,3.5,7.5,0.126,,1.3,-0.1,1.1,2.2,houstal01,2000-01
212,181,Juwan Howard,PF,27,TOT,81,2974,16.0,0.527,0.002,0.314,6.6,15.6,11.1,13.9,1.3,0.9,14.9,24.6,,2.8,1.6,4.4,0.071,,0.0,-1.2,-1.2,0.6,howarju01,2000-01
213,181,Juwan Howard,PF,27,WAS,54,1981,15.8,0.522,0.0,0.31,7.0,15.5,11.2,14.9,1.2,0.8,15.2,24.9,,1.6,0.6,2.2,0.053,,0.2,-1.7,-1.5,0.2,howarju01,2000-01
214,181,Juwan Howard,PF,27,DAL,27,993,16.6,0.538,0.008,0.325,5.8,15.7,10.9,12.0,1.5,1.1,14.0,23.8,,1.1,1.1,2.2,0.106,,-0.3,-0.3,-0.6,0.4,howarju01,2000-01
215,182,Troy Hudson,PG,24,ORL,75,1008,10.2,0.427,0.293,0.28,4.1,7.6,5.8,25.5,1.9,0.2,18.0,22.4,,-0.7,0.8,0.1,0.003,,-2.6,-1.7,-4.3,-0.6,hudsotr01,2000-01
216,183,Larry Hughes,SG,22,GSW,50,1846,13.9,0.449,0.093,0.313,4.0,12.5,7.9,21.0,2.7,1.1,14.2,24.4,,-0.4,1.1,0.6,0.017,,-1.2,-0.2,-1.4,0.3,hughela01,2000-01
217,184,Lindsey Hunter,PG,30,MIL,82,2002,14.8,0.5,0.52,0.123,1.8,7.7,4.8,17.4,2.7,0.4,7.6,20.2,,3.1,1.4,4.6,0.109,,1.1,0.1,1.2,1.6,hunteli01,2000-01
218,185,Zydrunas Ilgauskas,C,25,CLE,24,616,16.0,0.524,0.009,0.333,12.3,17.8,15.0,5.4,1.3,4.4,18.3,24.1,,0.1,0.7,0.7,0.056,,-1.4,-0.4,-1.8,0.0,ilgauzy01,2000-01
219,186,Allen Iverson*,SG,25,PHI,71,2979,24.0,0.518,0.169,0.397,1.9,8.3,5.2,23.0,3.2,0.5,10.0,35.9,,7.3,4.5,11.8,0.19,,5.0,1.1,6.1,6.1,iversal01,2000-01
220,187,Bobby Jackson,PG,27,SAC,79,1648,13.1,0.501,0.198,0.167,5.0,11.0,8.0,15.3,2.7,0.3,15.4,17.9,,0.9,2.3,3.1,0.091,,-1.2,1.3,0.1,0.9,jacksbo01,2000-01
221,188,Jaren Jackson,SG,33,SAS,16,114,10.4,0.477,0.45,0.05,1.0,10.4,6.0,10.5,2.4,0.0,6.8,18.1,,0.0,0.2,0.2,0.087,,-2.8,1.1,-1.7,0.0,jacksja01,2000-01
222,189,Jim Jackson,SF,30,TOT,56,1690,10.7,0.455,0.127,0.267,3.6,11.6,7.6,16.4,1.6,0.4,15.5,22.3,,-0.8,1.0,0.1,0.003,,-2.2,-1.3,-3.4,-0.6,jacksji01,2000-01
223,189,Jim Jackson,SF,30,ATL,17,550,12.7,0.478,0.175,0.392,3.4,12.6,8.0,15.4,1.8,0.5,15.9,24.6,,-0.1,0.4,0.4,0.031,,-0.6,-1.3,-1.9,0.0,jacksji01,2000-01
224,189,Jim Jackson,SF,30,CLE,39,1140,9.7,0.443,0.101,0.202,3.7,11.1,7.4,16.9,1.6,0.4,15.4,21.2,,-0.8,0.6,-0.2,-0.01,,-2.9,-1.3,-4.2,-0.6,jacksji01,2000-01
225,190,Marc Jackson,C,26,GSW,48,1410,16.1,0.534,0.045,0.378,8.3,19.8,13.6,7.3,1.2,1.4,13.6,20.5,,1.9,0.7,2.6,0.089,,-0.2,-1.4,-1.6,0.2,jacksma02,2000-01
226,191,Mark Jackson,PG,35,TOT,83,2588,14.9,0.506,0.355,0.16,2.8,10.9,6.8,39.3,1.7,0.2,21.9,14.2,,3.6,2.3,5.9,0.11,,1.3,-0.2,1.0,2.0,jacksma01,2000-01
